#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 11 12 14 00  80  9.8 11.3    MM    MM    MM  MM 1018.0  25.9  26.4    MM   MM +1.4    MM
2017 11 12 13 00  80 10.8 11.8    MM    MM    MM  MM 1017.5  26.6  26.5    MM   MM +1.6    MM
2017 11 12 12 00  80 10.8 11.8    MM    MM    MM  MM 1017.3  26.5  26.5    MM   MM +1.9    MM
2017 11 12 11 00  80 11.3 12.4    MM    MM    MM  MM 1016.6  26.4  26.5    MM   MM +1.0    MM
2017 11 12 10 00  80 11.3 12.4    MM    MM    MM  MM 1015.9  26.4  26.6    MM   MM -0.0    MM
2017 11 12 09 00  90 10.8 12.4    MM    MM    MM  MM 1015.4  26.4  26.7    MM   MM -1.2    MM
2017 11 12 08 00  80 10.8 12.4    MM    MM    MM  MM 1015.6  26.4  26.8    MM   MM -1.3    MM
2017 11 12 07 00  80 10.8 11.3    MM    MM    MM  MM 1016.0  26.3  26.8    MM   MM -1.4    MM
2017 11 12 06 00  80 11.3 12.4    MM    MM    MM  MM 1016.6  26.3  26.8    MM   MM -0.9    MM
2017 11 12 05 00  70 10.3 11.3    MM    MM    MM  MM 1016.9  26.3  26.7    MM   MM   MM    MM
2017 11 12 04 00  70 11.3 11.8    MM    MM    MM  MM 1017.4  26.4  26.7    MM   MM +0.3    MM
2017 11 12 03 00  80 11.8 13.4    MM    MM    MM  MM 1017.5  26.4  26.6    MM   MM +0.8    MM
2017 11 12 01 00  70 11.8 12.9    MM    MM    MM  MM 1017.1  26.4  26.5    MM   MM +0.8    MM
2017 11 12 00 00  70 11.3 12.9    MM    MM    MM  MM 1016.7  26.4  26.5    MM   MM +0.8    MM
2017 11 11 23 00  60 10.8 11.8    MM    MM    MM  MM 1016.3  26.2  26.5    MM   MM +0.5    MM
2017 11 11 22 00  60 10.3 11.8    MM    MM    MM  MM 1016.3  26.2  26.5    MM   MM +0.7    MM
2017 11 11 21 00  60 11.3 12.9    MM    MM    MM  MM 1015.9  26.0  26.6    MM   MM   MM    MM
2017 11 11 20 00  60 11.3 12.4    MM    MM    MM  MM 1015.8  25.9  26.8    MM   MM   MM    MM
2017 11 11 19 00  50 11.3 12.4    MM    MM    MM  MM 1015.6  25.8  26.9    MM   MM -2.4    MM
2017 11 11 18 00  50 11.3 13.4    MM    MM    MM  MM     MM  25.9  26.8    MM   MM   MM    MM
2017 11 11 17 00  60 10.8   MM    MM    MM    MM  MM     MM  25.8    MM    MM   MM   MM    MM
2017 11 11 16 00  60 10.3 11.3    MM    MM    MM  MM 1018.0  25.7  26.7    MM   MM +0.8    MM
2017 11 11 15 00  60 10.3 11.8    MM    MM    MM  MM 1018.2  25.9  26.6    MM   MM +1.8    MM
2017 11 11 14 00  70 11.8 12.9    MM    MM    MM  MM 1017.8  25.8  26.6    MM   MM +1.9    MM
2017 11 11 13 00  70 11.8 13.9    MM    MM    MM  MM 1017.2  25.9  26.6    MM   MM +1.6    MM
2017 11 11 12 00  70 11.8 12.9    MM    MM    MM  MM 1016.4  25.7  26.7    MM   MM +1.2    MM
2017 11 11 11 00  70 12.4 13.4    MM    MM    MM  MM 1015.9  25.8  26.7    MM   MM +0.8    MM
2017 11 11 10 00  90 10.8 12.4    MM    MM    MM  MM 1015.6  25.3  26.8    MM   MM -0.0    MM
2017 11 11 09 00  60  9.3 11.3    MM    MM    MM  MM 1015.2  25.6  26.8    MM   MM -0.6    MM
2017 11 11 08 00  30  8.2  9.3    MM    MM    MM  MM 1015.1  25.5  26.8    MM   MM -1.0    MM
2017 11 11 07 00  60  9.8 10.8    MM    MM    MM  MM 1015.4  26.1  26.8    MM   MM -1.2    MM
2017 11 11 06 00  70  9.8 10.8    MM    MM    MM  MM 1015.8  26.2  26.8    MM   MM -1.0    MM
2017 11 11 05 00  50  9.8 10.3    MM    MM    MM  MM 1016.1  26.2  26.8    MM   MM -0.5    MM
2017 11 11 04 00  50  8.2  9.8    MM    MM    MM  MM 1016.6  26.4  26.8    MM   MM +0.5    MM
2017 11 11 03 00  60  7.7  8.8    MM    MM    MM  MM 1016.8  25.9  26.8    MM   MM +1.2    MM
2017 11 11 02 00  40  8.8  9.3    MM    MM    MM  MM 1016.6  26.4  26.8    MM   MM +1.7    MM
2017 11 11 01 00  60  8.8  9.3    MM    MM    MM  MM 1016.1  26.4  26.9    MM   MM +1.7    MM
2017 11 11 00 00  70  8.8  9.8    MM    MM    MM  MM 1015.6  26.4  27.0    MM   MM +1.5    MM
2017 11 10 23 00  50  9.8 10.8    MM    MM    MM  MM 1014.9  26.4  27.1    MM   MM +1.0    MM
2017 11 10 22 00  60  9.8 10.3    MM    MM    MM  MM 1014.4  26.5  27.1    MM   MM +0.3    MM
2017 11 10 21 00  60  8.8 10.3    MM    MM    MM  MM 1014.1  26.7  27.1    MM   MM -0.5    MM
2017 11 10 20 00  60  8.2  9.3    MM    MM    MM  MM 1013.9  26.7  27.1    MM   MM -1.4    MM
2017 11 10 19 00  70  8.2  9.3    MM    MM    MM  MM 1014.1  26.7  27.1    MM   MM -1.8    MM
2017 11 10 18 00  70  8.2  9.3    MM    MM    MM  MM 1014.6  26.4  27.0    MM   MM -1.4    MM
2017 11 10 17 00  60  7.7  8.8    MM    MM    MM  MM 1015.3  26.5  27.0    MM   MM +0.0    MM
2017 11 10 16 00  80  7.7  8.2    MM    MM    MM  MM 1015.9  26.6  27.0    MM   MM +0.7    MM
2017 11 10 15 00  80  6.7  7.7    MM    MM    MM  MM 1016.0  26.6  27.0    MM   MM +1.4    MM
2017 11 10 14 00  70  7.7  8.2    MM    MM    MM  MM 1015.5  26.4  27.0    MM   MM +1.2    MM
2017 11 10 13 00  80  7.2  8.2    MM    MM    MM  MM 1015.2  26.6  26.9    MM   MM +1.2    MM
2017 11 10 12 00  80  7.2  8.2    MM    MM    MM  MM 1014.6  26.3  26.9    MM   MM +0.9    MM
2017 11 10 11 00  70  7.7  8.2    MM    MM    MM  MM 1014.3  26.1  26.9    MM   MM +0.5    MM
2017 11 10 10 00  60  6.7  7.7    MM    MM    MM  MM 1014.0  26.1  26.9    MM   MM -0.0    MM
2017 11 10 09 00  60  6.7  7.7    MM    MM    MM  MM 1013.7  26.1  26.9    MM   MM -0.7    MM
2017 11 10 08 00  50  5.7  6.7    MM    MM    MM  MM 1013.8  26.2  26.9    MM   MM -0.9    MM
2017 11 10 07 00  50  6.7  7.7    MM    MM    MM  MM 1014.0  26.2  26.9    MM   MM -1.1    MM
2017 11 10 06 00  50  5.1  6.2    MM    MM    MM  MM 1014.4  26.3  26.9    MM   MM -0.7    MM
2017 11 10 05 00  60  6.7  7.2    MM    MM    MM  MM 1014.7  26.4  26.9    MM   MM +0.0    MM
2017 11 10 04 00  50  6.7  7.7    MM    MM    MM  MM 1015.1  26.4  26.9    MM   MM   MM    MM
2017 11 10 03 00  50  5.7  6.7    MM    MM    MM  MM 1015.1  26.5  26.9    MM   MM +0.8    MM
2017 11 10 02 00  40  6.2  7.2    MM    MM    MM  MM 1014.8  26.3  27.0    MM   MM +0.8    MM
2017 11 10 01 00  40  6.2  6.7    MM    MM    MM  MM     MM  26.3  27.0    MM   MM   MM    MM
2017 11 10 00 00  30  5.7  6.2    MM    MM    MM  MM 1014.3  26.3  27.0    MM   MM +0.8    MM
2017 11 09 23 00  30  5.7  6.2    MM    MM    MM  MM 1014.0  26.4  27.0    MM   MM +0.3    MM
2017 11 09 22 00  30  5.1  5.7    MM    MM    MM  MM 1013.8  26.5  27.0    MM   MM -0.0    MM
2017 11 09 21 00  70  6.7  7.2    MM    MM    MM  MM 1013.5  26.7  27.1    MM   MM -0.6    MM
2017 11 09 20 00  80  6.2   MM    MM    MM    MM  MM 1013.7  26.6    MM    MM   MM -1.1    MM
2017 11 09 19 00  80  6.2  6.7    MM    MM    MM  MM 1013.8  26.6  27.1    MM   MM -1.5    MM
2017 11 09 18 00  80  6.2  6.7    MM    MM    MM  MM 1014.1  26.5  27.1    MM   MM -2.0    MM
2017 11 09 17 00  80  6.7  7.2    MM    MM    MM  MM 1014.8  26.4  27.0    MM   MM -1.2    MM
2017 11 09 16 00  90  7.2  7.7    MM    MM    MM  MM 1015.3  26.4  27.0    MM   MM +0.0    MM
2017 11 09 15 00  90  5.7  6.2    MM    MM    MM  MM 1016.1  26.5  26.9    MM   MM   MM    MM
2017 11 09 14 00  90  6.2  6.2    MM    MM    MM  MM 1016.0  26.5  26.9    MM   MM   MM    MM
2017 11 09 13 00  80  6.2  6.7    MM    MM    MM  MM 1015.5  26.6  26.9    MM   MM   MM    MM
2017 11 09 12 00  80  6.7  7.2    MM    MM    MM  MM 1014.9  26.3  26.9    MM   MM +1.1    MM
2017 11 09 11 00  90  6.7  7.7    MM    MM    MM  MM 1014.5  26.1  26.9    MM   MM +0.5    MM
2017 11 09 09 00  80  6.7  7.7    MM    MM    MM  MM 1013.8  26.2  26.9    MM   MM -1.0    MM
2017 11 09 08 00  80  7.2  7.7    MM    MM    MM  MM 1014.0  26.2  26.9    MM   MM -1.3    MM
2017 11 09 07 00  80  5.7  6.2    MM    MM    MM  MM 1014.4  26.2  26.8    MM   MM -1.2    MM
2017 11 09 06 00  70  6.2  7.2    MM    MM    MM  MM 1014.8  26.2  26.8    MM   MM   MM    MM
2017 11 09 05 00  60  7.2  7.7    MM    MM    MM  MM 1015.3  26.2  26.8    MM   MM +0.0    MM
2017 11 09 04 00  70  6.2  6.7    MM    MM    MM  MM 1015.6  26.3  26.9    MM   MM +0.8    MM
2017 11 09 02 00  60  8.2  8.8    MM    MM    MM  MM 1015.1  26.3  26.9    MM   MM +1.4    MM
2017 11 09 01 00  80  8.2  9.3    MM    MM    MM  MM 1014.8  26.3  26.9    MM   MM +1.3    MM
2017 11 09 00 00  70  8.2  8.8    MM    MM    MM  MM 1014.2  26.3  27.0    MM   MM +0.8    MM
2017 11 08 23 00  50  7.2  7.7    MM    MM    MM  MM 1013.7  26.0  27.0    MM   MM +0.0    MM
2017 11 08 22 00  60  7.2  8.2    MM    MM    MM  MM 1013.5  26.2  27.0    MM   MM -0.5    MM
2017 11 08 21 00  60  7.2  7.7    MM    MM    MM  MM 1013.4  26.2  27.0    MM   MM -0.9    MM
2017 11 08 20 00  40  8.2  9.3    MM    MM    MM  MM 1013.6  26.2  26.9    MM   MM -1.5    MM
2017 11 08 19 00  50  7.2  8.2    MM    MM    MM  MM 1014.0  26.3  26.9    MM   MM -2.0    MM
2017 11 08 18 00  50  7.7  8.2    MM    MM    MM  MM 1014.3  26.1  27.0    MM   MM -1.9    MM
2017 11 08 17 00  50  6.7  8.2    MM    MM    MM  MM 1015.1  26.2  27.0    MM   MM -1.0    MM
2017 11 08 16 00  60  6.7  7.7    MM    MM    MM  MM 1016.0  26.3  27.0    MM   MM +0.0    MM
2017 11 08 15 00  60  6.2  6.7    MM    MM    MM  MM 1016.2  26.3  26.9    MM   MM +0.4    MM
2017 11 08 14 00  60  4.6  5.1    MM    MM    MM  MM 1016.1  25.7  26.9    MM   MM   MM    MM
2017 11 08 13 00  30  5.1  5.7    MM    MM    MM  MM 1016.1  24.7  26.9    MM   MM   MM    MM
2017 11 08 12 00 360  5.1  5.7    MM    MM    MM  MM 1015.8  24.5  26.9    MM   MM   MM    MM
2017 11 08 06 00  80  4.6  5.1    MM    MM    MM  MM 1015.1  25.6  26.9    MM   MM -1.1    MM
2017 11 08 05 00  30  3.1  4.1    MM    MM    MM  MM 1015.4  25.7  26.9    MM   MM -0.8    MM
2017 11 08 04 00  40  3.6  4.1    MM    MM    MM  MM 1015.9  25.8  27.0    MM   MM +0.0    MM
2017 11 08 03 00  30  3.6  4.1    MM    MM    MM  MM 1016.2  25.8  27.1    MM   MM +0.6    MM
2017 11 08 02 00  40  3.6  4.6    MM    MM    MM  MM 1016.2  25.9  27.1    MM   MM +1.1    MM
2017 11 08 01 00  30  3.1  3.6    MM    MM    MM  MM 1015.9  26.0  27.1    MM   MM +1.0    MM
2017 11 08 00 00  40  3.1  4.1    MM    MM    MM  MM 1015.6  25.9  27.1    MM   MM +0.7    MM
2017 11 07 23 00  50  4.1  4.6    MM    MM    MM  MM 1015.1  25.8  27.2    MM   MM +0.0    MM
2017 11 07 22 00  80  5.1  5.7    MM    MM    MM  MM 1014.9  26.0  27.2    MM   MM -0.5    MM
2017 11 07 21 00  90  3.6  4.1    MM    MM    MM  MM 1014.9  26.1  27.2    MM   MM -1.1    MM
2017 11 07 20 00  60  3.1  4.1    MM    MM    MM  MM 1014.9  26.0  27.1    MM   MM -1.9    MM
2017 11 07 19 00  70  3.6  4.1    MM    MM    MM  MM 1015.4  25.7  27.1    MM   MM -2.3    MM
2017 11 07 18 00  70  4.1  4.6    MM    MM    MM  MM 1016.0  25.6  27.1    MM   MM -2.0    MM
2017 11 07 17 00  40  3.6  4.1    MM    MM    MM  MM 1016.8  25.3  27.1    MM   MM -1.1    MM
2017 11 07 16 00  40  3.6  4.6    MM    MM    MM  MM 1017.7  25.5  27.1    MM   MM +0.0    MM
2017 11 07 15 00  20  4.1  4.1    MM    MM    MM  MM 1018.0  25.2  27.1    MM   MM +0.8    MM
2017 11 07 14 00  10  3.6  4.1    MM    MM    MM  MM 1017.9  24.8  27.1    MM   MM +1.2    MM
2017 11 07 13 00 360  3.1  3.1    MM    MM    MM  MM 1017.6  24.7  27.1    MM   MM +1.1    MM
2017 11 07 12 00  30  2.1  3.1    MM    MM    MM  MM 1017.2  25.5  27.1    MM   MM +0.9    MM
2017 11 07 11 00  10  1.0  1.0    MM    MM    MM  MM 1016.7  25.2  27.1    MM   MM +0.3    MM
2017 11 07 10 00  MM  0.0  1.0    MM    MM    MM  MM 1016.5  25.2  27.1    MM   MM +0.0    MM
2017 11 07 09 00  30  0.5  2.1    MM    MM    MM  MM 1016.3  25.4  27.0    MM   MM -0.5    MM
2017 11 07 08 00  10  0.5  1.0    MM    MM    MM  MM 1016.4  25.3  27.1    MM   MM -0.8    MM
2017 11 07 07 00  10  1.5  2.1    MM    MM    MM  MM 1016.4  25.4  27.1    MM   MM -1.2    MM
2017 11 07 06 00  MM  0.0  0.5    MM    MM    MM  MM 1016.8  25.4  27.1    MM   MM -0.9    MM
2017 11 07 05 00  60  1.5  2.1    MM    MM    MM  MM 1017.2  25.6  27.1    MM   MM -0.4    MM
2017 11 07 04 00  50  1.0  2.1    MM    MM    MM  MM 1017.6  25.7  27.0    MM   MM +0.6    MM
2017 11 07 03 00  50  2.6  3.1    MM    MM    MM  MM 1017.7  25.8  27.0    MM   MM +1.1    MM
2017 11 07 02 00  50  3.1  3.6    MM    MM    MM  MM 1017.6  25.8  27.0    MM   MM +1.4    MM
2017 11 07 01 00  50  2.6  3.1    MM    MM    MM  MM 1017.0  25.7  27.1    MM   MM +1.3    MM
2017 11 07 00 00  40  2.1  3.1    MM    MM    MM  MM 1016.6  25.7  27.1    MM   MM +1.0    MM
2017 11 06 23 00  40  2.1  2.1    MM    MM    MM  MM 1016.2  25.7  27.1    MM   MM +0.4    MM
2017 11 06 22 00  40  1.5  2.1    MM    MM    MM  MM 1015.7  26.0  27.1    MM   MM -0.5    MM
2017 11 06 21 00  80  2.6  3.1    MM    MM    MM  MM 1015.6  26.2  27.1    MM   MM -1.3    MM
2017 11 06 20 00  80  2.6  3.1    MM    MM    MM  MM 1015.8  26.2  27.2    MM   MM   MM    MM
2017 11 06 19 00  60  2.6  2.6    MM    MM    MM  MM 1016.2  26.1  27.3    MM   MM -1.9    MM
2017 11 06 18 00  50  2.6  3.1    MM    MM    MM  MM 1016.9  25.9  27.2    MM   MM -1.4    MM
2017 11 06 16 00  50  4.1  4.6    MM    MM    MM  MM 1018.1  25.2  27.1    MM   MM +0.4    MM
2017 11 06 15 00  20  3.1  3.6    MM    MM    MM  MM 1018.3  25.0  27.0    MM   MM +1.3    MM
2017 11 06 14 00  10  3.1  3.6    MM    MM    MM  MM 1018.1  24.8  27.0    MM   MM +1.6    MM
2017 11 06 13 00  10  3.6  4.1    MM    MM    MM  MM 1017.7  24.5  27.0    MM   MM   MM    MM
2017 11 06 12 00  20  3.6  4.1    MM    MM    MM  MM 1017.0  24.3  27.1    MM   MM +1.3    MM
2017 11 06 11 00  20  3.6  4.1    MM    MM    MM  MM 1016.5  24.0  27.1    MM   MM +0.8    MM
2017 11 06 09 00  10  2.6  3.1    MM    MM    MM  MM 1015.7  24.3  27.1    MM   MM -0.7    MM
2017 11 06 08 00 360  2.6  3.1    MM    MM    MM  MM 1015.7  24.2  27.1    MM   MM -1.2    MM
2017 11 06 07 00 350  2.6  2.6    MM    MM    MM  MM 1016.1  24.2  27.2    MM   MM -1.1    MM
2017 11 06 06 00 340  3.1  3.6    MM    MM    MM  MM 1016.4  24.4  27.2    MM   MM -0.8    MM
2017 11 06 05 00 330  3.1  3.6    MM    MM    MM  MM 1016.9  24.5  27.2    MM   MM +0.0    MM
2017 11 06 04 00 330  3.6  3.6    MM    MM    MM  MM 1017.2  25.0  27.1    MM   MM +0.6    MM
2017 11 06 03 00 330  2.1  2.6    MM    MM    MM  MM 1017.2  25.2  27.2    MM   MM +1.0    MM
2017 11 06 02 00 320  2.1  2.6    MM    MM    MM  MM 1016.9  25.5  27.2    MM   MM +1.3    MM
2017 11 06 01 00 110  0.5  1.0    MM    MM    MM  MM 1016.6  25.7  27.2    MM   MM +1.3    MM
2017 11 06 00 00  60  2.6  3.1    MM    MM    MM  MM 1016.2  25.8  27.2    MM   MM +1.1    MM
