#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 04 18 14 00 275  4.1  4.9 99.00 99.00 99.00 999 1010.2  18.7  24.5 999.0 99.0 99.00
2007 04 18 15 00 278  3.3  4.0 99.00 99.00 99.00 999 1010.3  19.7  24.5 999.0 99.0 99.00
2007 04 18 16 00 261  4.1  4.3 99.00 99.00 99.00 999 1010.2  21.0  24.6 999.0 99.0 99.00
2007 04 18 17 00 206  3.5  3.8 99.00 99.00 99.00 999 1009.4  22.1  24.6 999.0 99.0 99.00
2007 04 18 18 00 178  5.5  5.9 99.00 99.00 99.00 999 1009.1  23.6  24.6 999.0 99.0 99.00
2007 04 18 19 00 191  8.5  8.8 99.00 99.00 99.00 999 1008.4  23.5  24.5 999.0 99.0 99.00
2007 04 18 20 00 204 10.9 11.4 99.00 99.00 99.00 999 1006.9  23.8  24.5 999.0 99.0 99.00
2007 04 18 21 00 205 12.1 12.7 99.00 99.00 99.00 999 1006.1  23.6  24.4 999.0 99.0 99.00
2007 04 18 22 00 205 11.7 12.6 99.00 99.00 99.00 999 1006.3  23.2  24.4 999.0 99.0 99.00
2007 04 18 23 00 211 10.1 11.0 99.00 99.00 99.00 999 1006.5  23.2  24.5 999.0 99.0 99.00
2007 04 19 00 00 265 12.6 14.0 99.00 99.00 99.00 999 1007.5  23.7  24.3 999.0 99.0 99.00
2007 04 19 01 00 251  9.5 10.2 99.00 99.00 99.00 999 1007.7  22.5  24.3 999.0 99.0 99.00
2007 04 19 02 00 256  8.1  8.7 99.00 99.00 99.00 999 1008.1  22.1  24.3 999.0 99.0 99.00
2007 04 19 03 00 250  7.8  8.5 99.00 99.00 99.00 999 1008.2  22.0  24.3 999.0 99.0 99.00
2007 04 19 04 00 247  7.9  8.3 99.00 99.00 99.00 999 1008.1  21.9  24.2 999.0 99.0 99.00
2007 04 19 05 00 240  7.5  8.3 99.00 99.00 99.00 999 1007.8  21.9  24.2 999.0 99.0 99.00
2007 04 19 06 00 242  8.7  9.2 99.00 99.00 99.00 999 1007.1  21.9  24.1 999.0 99.0 99.00
2007 04 19 07 00 238  8.4  9.2 99.00 99.00 99.00 999 1006.5  22.1  24.0 999.0 99.0 99.00
2007 04 19 08 00 238  8.7  9.4 99.00 99.00 99.00 999 1006.2  22.2  23.9 999.0 99.0 99.00
2007 04 19 09 00 240  7.8  8.6 99.00 99.00 99.00 999 1006.4  22.1  23.9 999.0 99.0 99.00
2007 04 19 10 00 246  7.4  8.2 99.00 99.00 99.00 999 1006.6  22.2  23.8 999.0 99.0 99.00
2007 04 19 11 00 279  7.6  8.2 99.00 99.00 99.00 999 1007.4  21.9  23.9 999.0 99.0 99.00
2007 04 19 12 00 311  7.7  8.3 99.00 99.00 99.00 999 1008.3  21.3  24.0 999.0 99.0 99.00
2007 04 19 13 00 300  7.4  8.2 99.00 99.00 99.00 999 1008.6  21.6  24.1 999.0 99.0 99.00
2007 04 19 14 00 293  5.6  6.4 99.00 99.00 99.00 999 1008.8  21.9  24.2 999.0 99.0 99.00
2007 04 19 15 00 298  7.3  8.2 99.00 99.00 99.00 999 1009.3  22.8  24.2 999.0 99.0 99.00
2007 04 19 16 00 299  9.9 10.5 99.00 99.00 99.00 999 1009.3  23.9  24.3 999.0 99.0 99.00
2007 04 19 17 00 304  7.9  8.2 99.00 99.00 99.00 999 1008.7  24.3  24.3 999.0 99.0 99.00
2007 04 19 18 00 307  7.3  7.9 99.00 99.00 99.00 999 1008.5  24.7  24.4 999.0 99.0 99.00
2007 04 19 19 00 319  8.1  8.9 99.00 99.00 99.00 999 1008.0  25.2  24.4 999.0 99.0 99.00
2007 04 19 20 00 326  6.0  6.6 99.00 99.00 99.00 999 1007.5  25.6  24.4 999.0 99.0 99.00
2007 04 19 21 00  19  6.2  6.6 99.00 99.00 99.00 999 1007.4  24.7  24.4 999.0 99.0 99.00
2007 04 19 22 00   2  7.9  8.5 99.00 99.00 99.00 999 1007.8  25.1  24.5 999.0 99.0 99.00
2007 04 19 23 00  18  8.4  9.0 99.00 99.00 99.00 999 1008.4  24.3  24.4 999.0 99.0 99.00
2007 04 20 00 00  35  6.5  6.8 99.00 99.00 99.00 999 1009.0  23.6  24.4 999.0 99.0 99.00
2007 04 20 01 00  26  6.8  7.2 99.00 99.00 99.00 999 1009.6  23.6  24.3 999.0 99.0 99.00
2007 04 20 02 00  23  8.0  8.5 99.00 99.00 99.00 999 1010.3  23.7  24.3 999.0 99.0 99.00
2007 04 20 03 00  24  7.9  8.1 99.00 99.00 99.00 999 1010.6  23.8  24.2 999.0 99.0 99.00
2007 04 20 04 00  12  5.1  5.7 99.00 99.00 99.00 999 1011.0  23.8  24.2 999.0 99.0 99.00
2007 04 20 05 00  14  3.4  3.8 99.00 99.00 99.00 999 1011.0  23.9  24.2 999.0 99.0 99.00
2007 04 20 06 00 312  3.7  4.1 99.00 99.00 99.00 999 1010.9  23.4  24.2 999.0 99.0 99.00
2007 04 20 07 00 299  3.2  3.7 99.00 99.00 99.00 999 1010.5  22.7  24.1 999.0 99.0 99.00
2007 04 20 08 00 313  5.3  5.6 99.00 99.00 99.00 999 1010.7  22.3  24.1 999.0 99.0 99.00
2007 04 20 09 00 315  6.0  6.2 99.00 99.00 99.00 999 1011.4  22.0  24.0 999.0 99.0 99.00
2007 04 20 10 00 321  5.4  5.9 99.00 99.00 99.00 999 1011.5  21.3  24.0 999.0 99.0 99.00
2007 04 20 11 00 329  5.7  6.5 99.00 99.00 99.00 999 1012.3  21.5  24.0 999.0 99.0 99.00
2007 04 20 12 00 329  5.3  5.6 99.00 99.00 99.00 999 1013.0  22.1  24.1 999.0 99.0 99.00
2007 04 20 14 00   5  4.5  4.9 99.00 99.00 99.00 999 1014.0  23.4  24.2 999.0 99.0 99.00
2007 04 20 15 00  12  4.2  4.7 99.00 99.00 99.00 999 1014.2  23.4  24.3 999.0 99.0 99.00
2007 04 20 16 00  25  5.7  6.1 99.00 99.00 99.00 999 1014.1  23.6  24.4 999.0 99.0 99.00
2007 04 20 17 00  43  5.3  5.6 99.00 99.00 99.00 999 1013.9  23.6  24.5 999.0 99.0 99.00
2007 04 20 18 00  43  4.5  5.2 99.00 99.00 99.00 999 1013.8  23.7  24.5 999.0 99.0 99.00
2007 04 20 19 00  47  5.3  5.6 99.00 99.00 99.00 999 1013.4  23.9  24.6 999.0 99.0 99.00
2007 04 20 20 00  70  5.5  6.0 99.00 99.00 99.00 999 1012.8  24.0  24.7 999.0 99.0 99.00
2007 04 20 21 00  81  6.2  6.8 99.00 99.00 99.00 999 1012.3  24.4  24.8 999.0 99.0 99.00
2007 04 20 22 00  81  5.6  5.9 99.00 99.00 99.00 999 1012.6  24.6  24.7 999.0 99.0 99.00
2007 04 20 23 00  75  5.5  6.0 99.00 99.00 99.00 999 1012.9  24.7  24.5 999.0 99.0 99.00
2007 04 21 00 00  73  5.1  5.3 99.00 99.00 99.00 999 1013.2  24.7  24.5 999.0 99.0 99.00
2007 04 21 01 00  75  6.4  7.0 99.00 99.00 99.00 999 1013.9  24.8  24.5 999.0 99.0 99.00
2007 04 21 02 00  68  5.7  6.1 99.00 99.00 99.00 999 1014.7  24.8  24.5 999.0 99.0 99.00
2007 04 21 03 00  77  3.4  3.6 99.00 99.00 99.00 999 1015.1  24.7  24.4 999.0 99.0 99.00
2007 04 21 04 00  85  3.6  4.2 99.00 99.00 99.00 999 1015.0  24.5  24.4 999.0 99.0 99.00
2007 04 21 05 00  96  3.7  4.3 99.00 99.00 99.00 999 1015.1  24.4  24.4 999.0 99.0 99.00
2007 04 21 06 00  88  1.9  2.1 99.00 99.00 99.00 999 1014.8  24.3  24.4 999.0 99.0 99.00
2007 04 21 07 00  16  1.9  2.2 99.00 99.00 99.00 999 1014.5  24.1  24.3 999.0 99.0 99.00
2007 04 21 08 00  97  4.6  5.3 99.00 99.00 99.00 999 1014.5  23.7  24.3 999.0 99.0 99.00
2007 04 21 09 00 146  2.6  2.8 99.00 99.00 99.00 999 1015.0  23.6  24.3 999.0 99.0 99.00
2007 04 21 10 00 205  3.8  4.2 99.00 99.00 99.00 999 1015.4  23.2  24.3 999.0 99.0 99.00
2007 04 21 11 00 316  3.7  4.2 99.00 99.00 99.00 999 1016.1  22.8  24.3 999.0 99.0 99.00
2007 04 21 12 00 348  7.0  7.7 99.00 99.00 99.00 999 1016.9  21.7  24.2 999.0 99.0 99.00
2007 04 21 13 00 355  7.3  7.7 99.00 99.00 99.00 999 1017.4  22.0  24.3 999.0 99.0 99.00
2007 04 21 14 00 353  5.2  5.5 99.00 99.00 99.00 999 1017.7  22.6  24.3 999.0 99.0 99.00
2007 04 21 15 00  48  4.6  4.9 99.00 99.00 99.00 999 1018.1  23.3  24.3 999.0 99.0 99.00
2007 04 21 16 00  49  5.1  5.8 99.00 99.00 99.00 999 1018.1  23.5  24.3 999.0 99.0 99.00
2007 04 21 17 00  57  7.5  7.8 99.00 99.00 99.00 999 1018.2  22.9  24.4 999.0 99.0 99.00
2007 04 21 18 00  60  7.0  7.8 99.00 99.00 99.00 999 1018.0  23.1  24.4 999.0 99.0 99.00
2007 04 21 19 00  85  6.9  8.9 99.00 99.00 99.00 999 1018.2  21.3  24.4 999.0 99.0 99.00
2007 04 21 20 00  80  8.9  9.8 99.00 99.00 99.00 999 1017.6  22.5  24.4 999.0 99.0 99.00
2007 04 21 21 00  84 11.1 13.1 99.00 99.00 99.00 999 1017.1  22.8  24.4 999.0 99.0 99.00
2007 04 21 22 00  82  9.8 10.5 99.00 99.00 99.00 999 1017.5  23.0  24.3 999.0 99.0 99.00
2007 04 21 23 00  58  9.4 11.3 99.00 99.00 99.00 999 1017.7  23.2  24.2 999.0 99.0 99.00
2007 04 22 00 00  53 11.9 12.7 99.00 99.00 99.00 999 1017.5  22.7  24.1 999.0 99.0 99.00
2007 04 22 01 00  43 12.7 13.6 99.00 99.00 99.00 999 1018.0  23.1  24.0 999.0 99.0 99.00
2007 04 22 02 00  55 12.3 13.1 99.00 99.00 99.00 999 1018.7  23.2  24.1 999.0 99.0 99.00
2007 04 22 03 00  74 10.0 10.9 99.00 99.00 99.00 999 1019.1  23.1  24.2 999.0 99.0 99.00
2007 04 22 04 00  64 10.5 11.4 99.00 99.00 99.00 999 1019.1  22.9  24.2 999.0 99.0 99.00
2007 04 22 05 00  58 11.7 12.8 99.00 99.00 99.00 999 1018.8  22.5  24.2 999.0 99.0 99.00
2007 04 22 06 00  58 10.0 11.2 99.00 99.00 99.00 999 1018.7  22.5  24.2 999.0 99.0 99.00
2007 04 22 07 00  63 10.2 11.1 99.00 99.00 99.00 999 1018.1  22.3  24.1 999.0 99.0 99.00
2007 04 22 08 00  57  9.3 10.0 99.00 99.00 99.00 999 1018.2  22.2  24.1 999.0 99.0 99.00
2007 04 22 09 00  53  9.6 10.8 99.00 99.00 99.00 999 1018.1  22.0  24.0 999.0 99.0 99.00
2007 04 22 10 00  62  8.7  9.9 99.00 99.00 99.00 999 1018.2  22.0  23.9 999.0 99.0 99.00
2007 04 22 11 00  53  8.2  9.8 99.00 99.00 99.00 999 1019.0  22.0  23.8 999.0 99.0 99.00
2007 04 22 12 00  49  7.7  8.5 99.00 99.00 99.00 999 1019.9  22.0  23.8 999.0 99.0 99.00
2007 04 22 13 00  44  8.2  8.9 99.00 99.00 99.00 999 1020.6  22.0  23.8 999.0 99.0 99.00
2007 04 22 14 00  43  8.2  9.2 99.00 99.00 99.00 999 1021.0  22.1  23.9 999.0 99.0 99.00
2007 04 22 15 00  50  8.2  8.9 99.00 99.00 99.00 999 1021.4  22.3  24.0 999.0 99.0 99.00
2007 04 22 16 00  44  8.1  9.4 99.00 99.00 99.00 999 1021.6  22.2  24.1 999.0 99.0 99.00
2007 04 22 17 00  51  8.0  9.4 99.00 99.00 99.00 999 1021.5  22.4  24.2 999.0 99.0 99.00
2007 04 22 18 00  42  8.0  8.5 99.00 99.00 99.00 999 1021.6  22.6  24.3 999.0 99.0 99.00
2007 04 22 19 00  42  8.1  9.2 99.00 99.00 99.00 999 1021.2  22.7  24.3 999.0 99.0 99.00
2007 04 22 20 00  63  9.2 10.0 99.00 99.00 99.00 999 1020.8  23.2  24.4 999.0 99.0 99.00
2007 04 22 21 00  49  9.4 10.1 99.00 99.00 99.00 999 1020.8  23.3  24.4 999.0 99.0 99.00
2007 04 22 22 00  63  9.4 10.8 99.00 99.00 99.00 999 1021.1  23.2  24.4 999.0 99.0 99.00
2007 04 22 23 00  60  9.2 10.1 99.00 99.00 99.00 999 1021.3  23.3  24.3 999.0 99.0 99.00
2007 04 23 00 00  56 11.5 12.7 99.00 99.00 99.00 999 1021.4  22.8  24.1 999.0 99.0 99.00
2007 04 23 01 00  64 13.0 15.0 99.00 99.00 99.00 999 1021.8  23.1  24.0 999.0 99.0 99.00
2007 04 23 02 00  71 11.9 12.7 99.00 99.00 99.00 999 1022.6  22.8  24.0 999.0 99.0 99.00
2007 04 23 03 00  48 10.6 11.7 99.00 99.00 99.00 999 1022.7  22.5  24.0 999.0 99.0 99.00
2007 04 23 04 00  63 11.2 12.1 99.00 99.00 99.00 999 1022.7  22.2  24.1 999.0 99.0 99.00
2007 04 23 05 00  73 10.5 11.1 99.00 99.00 99.00 999 1022.4  22.0  24.1 999.0 99.0 99.00
2007 04 23 06 00  60  9.5 11.6 99.00 99.00 99.00 999 1021.9  22.1  24.1 999.0 99.0 99.00
2007 04 23 07 00  81  9.9 11.3 99.00 99.00 99.00 999 1021.3  22.5  24.0 999.0 99.0 99.00
2007 04 23 08 00  70 10.2 11.3 99.00 99.00 99.00 999 1021.2  22.3  23.9 999.0 99.0 99.00
2007 04 23 09 00  64  9.4 11.0 99.00 99.00 99.00 999 1021.1  22.3  23.9 999.0 99.0 99.00
2007 04 23 10 00  78 11.1 11.9 99.00 99.00 99.00 999 1021.4  22.2  23.8 999.0 99.0 99.00
2007 04 23 11 00  88 10.8 12.9 99.00 99.00 99.00 999 1022.1  22.2  23.7 999.0 99.0 99.00
2007 04 23 12 00  84  9.6 11.1 99.00 99.00 99.00 999 1022.9  22.5  23.6 999.0 99.0 99.00
2007 04 23 13 00  98  8.7  9.4 99.00 99.00 99.00 999 1023.4  22.4  23.7 999.0 99.0 99.00
2007 04 23 14 00  82  9.2 10.1 99.00 99.00 99.00 999 1023.6  22.5  23.8 999.0 99.0 99.00
2007 04 23 15 00  85  8.5  9.1 99.00 99.00 99.00 999 1024.0  22.6  23.9 999.0 99.0 99.00
2007 04 23 16 00  75  8.6  9.8 99.00 99.00 99.00 999 1024.1  22.6  24.1 999.0 99.0 99.00
2007 04 23 17 00  56  8.8  9.3 99.00 99.00 99.00 999 1023.9  22.7  24.2 999.0 99.0 99.00
2007 04 23 18 00  70  9.0 10.5 99.00 99.00 99.00 999 1023.4  23.0  24.2 999.0 99.0 99.00
2007 04 23 19 00  60  9.0  9.8 99.00 99.00 99.00 999 1022.9  23.1  24.3 999.0 99.0 99.00
2007 04 23 20 00  60  9.5 10.4 99.00 99.00 99.00 999 1022.1  23.2  24.3 999.0 99.0 99.00
2007 04 23 21 00  49  9.3 10.1 99.00 99.00 99.00 999 1021.9  23.2  24.4 999.0 99.0 99.00
2007 04 23 22 00  48  9.4 10.2 99.00 99.00 99.00 999 1022.0  23.4  24.4 999.0 99.0 99.00
2007 04 23 23 00  55  9.0 10.1 99.00 99.00 99.00 999 1022.0  23.6  24.3 999.0 99.0 99.00
2007 04 24 00 00  73  8.5  9.6 99.00 99.00 99.00 999 1022.2  23.5  24.3 999.0 99.0 99.00
2007 04 24 01 00  80  9.0  9.8 99.00 99.00 99.00 999 1022.8  23.4  24.3 999.0 99.0 99.00
2007 04 24 02 00  91  8.0  8.9 99.00 99.00 99.00 999 1022.8  23.4  24.4 999.0 99.0 99.00
2007 04 24 03 00  82  6.5  8.4 99.00 99.00 99.00 999 1023.3  23.6  24.4 999.0 99.0 99.00
2007 04 24 04 00 102  6.7  7.3 99.00 99.00 99.00 999 1022.6  23.7  24.4 999.0 99.0 99.00
2007 04 24 05 00  95  8.2  8.8 99.00 99.00 99.00 999 1022.0  23.7  24.4 999.0 99.0 99.00
2007 04 24 06 00 104  7.7  8.5 99.00 99.00 99.00 999 1021.5  23.4  24.4 999.0 99.0 99.00
2007 04 24 07 00  89  8.1  9.2 99.00 99.00 99.00 999 1021.2  23.3  24.4 999.0 99.0 99.00
2007 04 24 08 00 104  5.8  6.3 99.00 99.00 99.00 999 1021.4  23.3  24.4 999.0 99.0 99.00
2007 04 24 09 00  93  5.6  6.0 99.00 99.00 99.00 999 1021.7  23.5  24.3 999.0 99.0 99.00
2007 04 24 10 00  80  5.1  6.5 99.00 99.00 99.00 999 1021.7  23.6  24.3 999.0 99.0 99.00
2007 04 24 11 00  82  5.9  6.1 99.00 99.00 99.00 999 1022.1  23.5  24.2 999.0 99.0 99.00
2007 04 24 12 00  94  5.9  6.7 99.00 99.00 99.00 999 1022.7  23.8  24.1 999.0 99.0 99.00
2007 04 24 13 00  80  6.2  6.8 99.00 99.00 99.00 999 1022.7  23.7  24.1 999.0 99.0 99.00
2007 04 24 14 00  83  7.6  8.0 99.00 99.00 99.00 999 1022.6  23.7  24.3 999.0 99.0 99.00
2007 04 24 15 00  86  7.7  8.5 99.00 99.00 99.00 999 1022.6  23.7  24.5 999.0 99.0 99.00
2007 04 24 16 00  89  6.3  7.3 99.00 99.00 99.00 999 1022.7  23.6  24.5 999.0 99.0 99.00
2007 04 24 17 00  93  6.6  7.6 99.00 99.00 99.00 999 1022.3  23.7  24.6 999.0 99.0 99.00
2007 04 24 18 00  94  7.7  8.2 99.00 99.00 99.00 999 1021.7  23.9  24.8 999.0 99.0 99.00
2007 04 24 19 00  85  8.1  8.8 99.00 99.00 99.00 999 1021.3  23.9  24.9 999.0 99.0 99.00
2007 04 24 20 00  88  6.7  7.1 99.00 99.00 99.00 999 1020.8  24.1  25.0 999.0 99.0 99.00
2007 04 24 21 00  86  6.9  7.5 99.00 99.00 99.00 999 1020.3  24.2  25.0 999.0 99.0 99.00
2007 04 24 22 00  90  6.5  7.2 99.00 99.00 99.00 999 1020.2  24.3  25.0 999.0 99.0 99.00
2007 04 24 23 00 102  7.4  8.2 99.00 99.00 99.00 999 1020.1  24.3  25.0 999.0 99.0 99.00
2007 04 25 00 00  97  6.6  7.1 99.00 99.00 99.00 999 1020.5  24.3  24.9 999.0 99.0 99.00
2007 04 25 01 00  80  6.5  6.8 99.00 99.00 99.00 999 1021.0  24.3  24.8 999.0 99.0 99.00
2007 04 25 02 00  91  7.4  8.4 99.00 99.00 99.00 999 1021.5  24.3  24.7 999.0 99.0 99.00
2007 04 25 03 00 108  9.1  9.6 99.00 99.00 99.00 999 1021.4  24.3  24.7 999.0 99.0 99.00
2007 04 25 04 00  98  8.2  9.7 99.00 99.00 99.00 999 1021.2  24.3  24.6 999.0 99.0 99.00
2007 04 25 05 00 109  8.8 10.0 99.00 99.00 99.00 999 1020.5  24.2  24.7 999.0 99.0 99.00
2007 04 25 06 00 116  9.8 10.9 99.00 99.00 99.00 999 1019.7  23.9  24.8 999.0 99.0 99.00
2007 04 25 07 00 119 10.6 11.3 99.00 99.00 99.00 999 1019.1  23.6  24.8 999.0 99.0 99.00
2007 04 25 08 00 107  9.0 10.0 99.00 99.00 99.00 999 1018.8  23.6  24.8 999.0 99.0 99.00
2007 04 25 09 00 112  8.8  9.8 99.00 99.00 99.00 999 1019.0  23.5  24.7 999.0 99.0 99.00
2007 04 25 10 00 114  9.1  9.8 99.00 99.00 99.00 999 1019.1  23.6  24.7 999.0 99.0 99.00
2007 04 25 11 00 104  7.2  8.2 99.00 99.00 99.00 999 1020.3  23.5  24.7 999.0 99.0 99.00
2007 04 25 12 00 125  7.8  8.6 99.00 99.00 99.00 999 1021.0  23.8  24.8 999.0 99.0 99.00
2007 04 25 13 00 112  8.4  9.2 99.00 99.00 99.00 999 1021.5  23.8  24.7 999.0 99.0 99.00
2007 04 25 14 00 107  7.5  8.7 99.00 99.00 99.00 999 1021.2  23.8  24.5 999.0 99.0 99.00
2007 04 25 15 00 110  8.3  9.3 99.00 99.00 99.00 999 1020.7  23.9  24.2 999.0 99.0 99.00
2007 04 25 16 00 118  9.8 10.4 99.00 99.00 99.00 999 1020.1  24.1  25.1 999.0 99.0 99.00
2007 04 25 17 00 113  8.8  9.5 99.00 99.00 99.00 999 1019.8  24.1  25.3 999.0 99.0 99.00
2007 04 25 18 00 107  7.9  8.6 99.00 99.00 99.00 999 1019.7  24.2  25.4 999.0 99.0 99.00
2007 04 25 19 00 111  8.9  9.5 99.00 99.00 99.00 999 1018.9  24.2  25.5 999.0 99.0 99.00
2007 04 25 20 00 104  9.0  9.5 99.00 99.00 99.00 999 1017.8  24.4  25.6 999.0 99.0 99.00
2007 04 25 21 00 101  8.3  9.2 99.00 99.00 99.00 999 1017.5  24.4  25.6 999.0 99.0 99.00
2007 04 25 22 00 106  7.7  8.2 99.00 99.00 99.00 999 1017.5  24.5  25.6 999.0 99.0 99.00
2007 04 25 23 00 103  7.4  8.9 99.00 99.00 99.00 999 1017.5  24.4  25.6 999.0 99.0 99.00
2007 04 26 00 00 105  9.2 10.0 99.00 99.00 99.00 999 1017.3  24.4  25.5 999.0 99.0 99.00
2007 04 26 01 00 105  9.4 10.4 99.00 99.00 99.00 999 1017.7  24.5  25.5 999.0 99.0 99.00
2007 04 26 02 00 107  8.6  9.6 99.00 99.00 99.00 999 1018.1  24.7  25.4 999.0 99.0 99.00
2007 04 26 03 00 107  9.5 10.4 99.00 99.00 99.00 999 1018.4  24.8  25.4 999.0 99.0 99.00
2007 04 26 04 00 122  6.3  6.6 99.00 99.00 99.00 999 1018.6  24.8  25.3 999.0 99.0 99.00
2007 04 26 05 00 106  5.7  6.3 99.00 99.00 99.00 999 1018.6  24.8  25.3 999.0 99.0 99.00
2007 04 26 06 00 123 11.8 12.3 99.00 99.00 99.00 999 1017.4  24.4  25.4 999.0 99.0 99.00
2007 04 26 07 00 125 10.7 11.5 99.00 99.00 99.00 999 1017.0  24.3  25.4 999.0 99.0 99.00
2007 04 26 08 00 133 10.2 10.8 99.00 99.00 99.00 999 1016.8  24.3  25.3 999.0 99.0 99.00
2007 04 26 09 00 133 10.0 11.2 99.00 99.00 99.00 999 1016.8  24.2  25.2 999.0 99.0 99.00
2007 04 26 10 00 137 10.9 11.5 99.00 99.00 99.00 999 1017.2  24.3  25.2 999.0 99.0 99.00
2007 04 26 11 00 129  9.7 10.4 99.00 99.00 99.00 999 1017.5  24.3  25.2 999.0 99.0 99.00
2007 04 26 12 00 135  9.7 10.1 99.00 99.00 99.00 999 1018.4  24.4  25.2 999.0 99.0 99.00
2007 04 26 13 00 136  7.7  8.8 99.00 99.00 99.00 999 1019.1  24.6  25.2 999.0 99.0 99.00
2007 04 26 14 00 133  7.5  8.0 99.00 99.00 99.00 999 1019.4  24.5  25.2 999.0 99.0 99.00
2007 04 26 15 00 136  6.9  7.4 99.00 99.00 99.00 999 1019.7  24.7  25.2 999.0 99.0 99.00
2007 04 26 16 00 125  7.4  7.9 99.00 99.00 99.00 999 1019.5  24.7  25.1 999.0 99.0 99.00
2007 04 26 17 00 127  6.5  7.2 99.00 99.00 99.00 999 1019.2  24.7  25.3 999.0 99.0 99.00
2007 04 26 18 00 125  7.6  8.4 99.00 99.00 99.00 999 1018.5  24.7  25.4 999.0 99.0 99.00
2007 04 26 19 00 123  6.7  7.3 99.00 99.00 99.00 999 1018.0  24.8  25.5 999.0 99.0 99.00
2007 04 26 20 00 120  7.6  8.3 99.00 99.00 99.00 999 1017.3  24.8  25.6 999.0 99.0 99.00
2007 04 26 21 00 129  6.8  7.5 99.00 99.00 99.00 999 1017.1  24.9  25.6 999.0 99.0 99.00
2007 04 26 22 00 123  8.2  8.9 99.00 99.00 99.00 999 1016.7  24.9  25.4 999.0 99.0 99.00
2007 04 26 23 00 126  8.5  9.2 99.00 99.00 99.00 999 1017.1  24.8  25.4 999.0 99.0 99.00
2007 04 27 00 00 130  9.4  9.7 99.00 99.00 99.00 999 1017.3  24.7  25.4 999.0 99.0 99.00
2007 04 27 01 00 126  8.6  9.1 99.00 99.00 99.00 999 1017.6  24.7  25.3 999.0 99.0 99.00
2007 04 27 02 00 129  9.5 10.0 99.00 99.00 99.00 999 1018.0  24.9  25.3 999.0 99.0 99.00
2007 04 27 03 00 127  9.0  9.4 99.00 99.00 99.00 999 1017.8  24.9  25.4 999.0 99.0 99.00
2007 04 27 04 00 134  8.0  8.4 99.00 99.00 99.00 999 1017.8  25.0  25.4 999.0 99.0 99.00
2007 04 27 05 00 140  8.0  8.9 99.00 99.00 99.00 999 1017.8  25.0  25.3 999.0 99.0 99.00
2007 04 27 06 00 140  8.3  8.9 99.00 99.00 99.00 999 1017.5  24.9  25.2 999.0 99.0 99.00
2007 04 27 07 00 134  9.8 10.6 99.00 99.00 99.00 999 1016.7  24.5  25.4 999.0 99.0 99.00
2007 04 27 08 00 135  8.8  9.4 99.00 99.00 99.00 999 1016.6  24.5  25.3 999.0 99.0 99.00
2007 04 27 09 00 145  8.2  9.2 99.00 99.00 99.00 999 1016.9  24.5  25.2 999.0 99.0 99.00
2007 04 27 10 00 147  8.2  8.8 99.00 99.00 99.00 999 1017.2  24.5  25.2 999.0 99.0 99.00
2007 04 27 11 00 150  7.9  8.6 99.00 99.00 99.00 999 1017.5  24.5  25.1 999.0 99.0 99.00
2007 04 27 12 00 163  6.6  6.9 99.00 99.00 99.00 999 1018.2  25.0  25.1 999.0 99.0 99.00
2007 04 27 13 00 144  6.3  6.6 99.00 99.00 99.00 999 1018.6  24.8  25.2 999.0 99.0 99.00
2007 04 27 14 00 149  5.6  6.2 99.00 99.00 99.00 999 1018.8  24.9  25.3 999.0 99.0 99.00
2007 04 27 15 00 160  4.1  4.5 99.00 99.00 99.00 999 1019.5  26.5  25.4 999.0 99.0 99.00
2007 04 27 16 00 149  4.2  4.5 99.00 99.00 99.00 999 1019.6  25.7  25.5 999.0 99.0 99.00
2007 04 27 17 00 145  4.9  5.5 99.00 99.00 99.00 999 1019.4  25.1  25.7 999.0 99.0 99.00
2007 04 27 18 00 146  4.8  5.1 99.00 99.00 99.00 999 1018.8  25.1  25.8 999.0 99.0 99.00
2007 04 27 19 00 149  5.1  5.6 99.00 99.00 99.00 999 1018.3  25.2  26.0 999.0 99.0 99.00
2007 04 27 20 00 140  6.3  6.8 99.00 99.00 99.00 999 1017.8  25.1  25.8 999.0 99.0 99.00
2007 04 27 21 00 139  6.4  6.8 99.00 99.00 99.00 999 1017.2  25.1  25.7 999.0 99.0 99.00
2007 04 27 22 00 142  6.2  6.9 99.00 99.00 99.00 999 1017.0  25.1  25.6 999.0 99.0 99.00
2007 04 27 23 00 147  5.9  6.3 99.00 99.00 99.00 999 1017.4  25.1  25.6 999.0 99.0 99.00
2007 04 28 00 00 163  5.6  6.5 99.00 99.00 99.00 999 1017.7  25.1  25.5 999.0 99.0 99.00
2007 04 28 01 00 172  5.2  5.8 99.00 99.00 99.00 999 1018.4  25.1  25.4 999.0 99.0 99.00
2007 04 28 02 00 186  4.1  4.4 99.00 99.00 99.00 999 1019.4  25.0  25.3 999.0 99.0 99.00
2007 04 28 03 00 174  3.4  3.7 99.00 99.00 99.00 999 1019.7  25.0  25.4 999.0 99.0 99.00
2007 04 28 04 00 184  3.7  3.9 99.00 99.00 99.00 999 1019.6  25.0  25.6 999.0 99.0 99.00
2007 04 28 05 00 178  2.9  3.2 99.00 99.00 99.00 999 1019.3  24.9  25.7 999.0 99.0 99.00
